SITE,PLOT,TREAT,SPP,DBH_CM,CANOPY,STEM_TYPE,CLUMP_TYPE,DIV,HEIGHT_M
DALTON,11_0,0,PIME,3.58,50,IND,,c,3.7
DALTON,11_0,0,PIME,3.17,15,IND,,c,12.2
DALTON,11_0,0,PIME,0.48,100,IND,,c,1.5
DALTON,11_0,0,PIME,0.97,0,IND,,c,1.8
DALTON,11_0,0,PIME,1.04,15,IND,,c,3
DALTON,11_0,0,PIME,2.54,0,IND,,c,3
DALTON,11_0,0,PIME,0.15,100,IND,,c,0.1
DALTON,11_0,0,PIME,0.15,100,IND,,c,0.1
DALTON,11_0,0,PIME,1.19,0,IND,,c,0.5
DALTON,11_0,0,PIME,0.15,100,IND,,c,0.1
DALTON,11_0,0,PIME,0.86,0,IND,,c,1.4
DALTON,11_0,0,PIME,12.1,25,IND,,c,12.2
DALTON,11_0,0,PIME,11,20,IND,,c,10.7
DALTON,11_0,0,PIME,2.24,50,IND,,c,2.4
DALTON,11_0,0,SALIX,9,0,IND,,d,2.7
DALTON,11_0,0,BENE,10.6,0,IND,,d,9.1
DALTON,11_0,0,BENE,3.17,50,IND,,d,3
DALTON,11_0,0,PIME,6.05,25,IND,,c,9.1
DALTON,11_0,0,PIME,2.95,50,IND,,c,6.1
DALTON,11_0,0,PIME,6.43,50,IND,,c,7.6
DALTON,11_0,0,PIME,3.51,80,IND,,c,4.6
DALTON,11_0,0,SALIX,2.13,10,IND,,d,3
DALTON,11_0,0,PIME,5.64,65,IND,,c,6.1
DALTON,11_0,0,PIME,5.56,60,IND,,c,7.6
DALTON,11_0,0,PIME,1.6,60,CLUMP,START,c,3
DALTON,11_0,0,PIME,4.14,65,CLUMP,END,c,6.1
DALTON,11_0,0,PIME,9.5,75,IND,,c,10.7
DALTON,11_0,0,PIME,9.4,50,IND,,c,10.7
DALTON,11_0,0,PIME,3.4,75,IND,,c,3.7
DALTON,11_0,0,PIME,8.5,75,IND,,c,9.1
DALTON,11_0,0,PIME,3.81,70,IND,,c,4.6
DALTON,11_0,0,PIME,9.7,60,IND,,c,10.7
DALTON,11_0,0,SALIX,0.64,50,IND,,d,2.1
DALTON,11_0,0,SALIX,4.44,10,IND,,d,6.1
DALTON,11_0,0,BENE,11,30,IND,,d,9.1
DALTON,11_0,0,SALIX,2.87,40,IND,,d,4.6
DALTON,11_0,0,SALIX,2.77,40,CLUMP,START,d,3.7
DALTON,11_0,0,SALIX,1.68,0,CLUMP,,d,1.8
DALTON,11_0,0,SALIX,1.19,0,CLUMP,,d,1.8
DALTON,11_0,0,SALIX,2.31,5,CLUMP,END,d,3
DALTON,11_0,0,SALIX,3.58,5,CLUMP,START,d,6.1
DALTON,11_0,0,SALIX,1.5,0,CLUMP,END,d,1.8
DALTON,11_0,0,PIME,2.62,50,IND,,c,3
DALTON,11_0,0,PIME,8.7,75,IND,,c,9.1
DALTON,11_0,0,SALIX,3.58,5,IND,,d,1.8
DALTON,11_0,0,SALIX,2.31,0,CLUMP,START,d,1.8
DALTON,11_0,0,SALIX,0.41,20,CLUMP,END,d,1.8
DALTON,11_0,0,PIME,11.4,25,IND,,c,10.7
DALTON,11_0,0,PIME,2.54,20,IND,,c,4.6
DALTON,11_0,0,SALIX,1.27,75,IND,,d,2.4
DALTON,11_0,0,PIME,1.68,75,IND,,c,2.1
DALTON,11_0,0,PIME,5.72,60,IND,,c,7.6
DALTON,11_0,0,SALIX,4.5,75,IND,,d,3.7
DALTON,11_0,0,PIME,4.93,45,IND,,c,6.1
DALTON,11_0,0,PIME,10.8,75,IND,,c,10.7
DALTON,11_0,0,PIME,5.5,80,IND,,c,7.6
DALTON,11_0,0,SALIX,1.75,0,CLUMP,START,d,2.4
DALTON,11_0,0,SALIX,2.46,0,CLUMP,END,d,1.8
DALTON,11_0,0,PIME,8.9,75,IND,,c,7.6
DALTON,11_0,0,PIME,3.17,80,IND,,c,4.6
DALTON,11_0,0,PIME,2.39,90,CLUMP,START,c,3
DALTON,11_0,0,PIME,0.71,25,CLUMP,END,c,7.6
DALTON,11_0,0,PIME,4.04,75,IND,,c,4.6
DALTON,11_0,0,PIME,15.8,50,IND,,c,12.2
DALTON,11_0,0,PIME,1.83,80,IND,,c,2.7
DALTON,11_0,0,PIME,6.58,75,IND,,c,7.6
DALTON,11_0,0,PIME,16.4,75,IND,,c,12.2
DALTON,11_0,0,PIME,5,70,IND,,c,6.1
DALTON,11_0,0,PIME,0.79,60,IND,,c,9.1
DALTON,11_0,0,PIME,10.3,30,IND,,c,9.1
DALTON,11_0,0,PIME,3.25,40,IND,,c,4.6
DALTON,11_0,0,PIME,2.95,75,IND,,c,4.6
DALTON,11_0,0,PIME,5.72,70,IND,,c,6.1
DALTON,11_0,0,PIME,7.6,40,IND,,c,9.1
DALTON,11_0,0,PIME,12.1,40,IND,,c,10.7
DALTON,11_0,0,PIME,NA,60,IND,,c,1.8
DALTON,11_0,0,PIME,8.7,50,IND,,c,10.7
DALTON,11_0,0,PIME,6.5,50,IND,,c,7.6
DALTON,11_0,0,PIME,8.5,75,IND,,c,7.6
DALTON,11_0,0,PIME,6.5,50,IND,,c,7.6
DALTON,11_0,0,PIME,1.83,80,IND,,c,2.4
DALTON,11_0,0,PIME,3.81,50,IND,,c,4.6
DALTON,11_0,0,PIME,2.31,50,IND,,c,3.7
DALTON,11_0,0,PIME,6.7,75,IND,,c,7.6
DALTON,11_0,0,PIME,0.79,45,IND,,c,10.7
DALTON,11_0,0,PIME,1.27,0,IND,,c,5.2
DALTON,58_0,0,PIME,6.43,80,IND,,c,6.1
DALTON,58_0,0,PIME,0.33,100,IND,,c,0.2
DALTON,58_0,0,PIME,0.97,10,IND,,c,0.6
DALTON,58_0,0,PIME,0.86,100,IND,,c,0.6
DALTON,58_0,0,PIME,6.68,65,IND,,c,7.6
DALTON,58_0,0,PIME,4.29,75,IND,,c,7.6
DALTON,58_0,0,PIME,17,50,IND,,c,13.7
DALTON,58_0,0,PIME,10,90,IND,,c,7.6
DALTON,58_0,0,PIME,19.7,75,IND,,c,12.2
DALTON,58_0,0,PIME,4.4,60,IND,,c,4.6
DALTON,58_0,0,PIME,10.1,70,IND,,c,7.6
DALTON,58_0,0,PIME,13.2,75,IND,,c,10.7
DALTON,58_0,0,PIME,9,75,IND,,c,9.1
DALTON,58_0,0,PIME,15.3,80,IND,,c,10.7
DALTON,58_0,0,BENE,16.8,0,IND,,d,10.7
DALTON,58_0,0,PIME,11.8,50,IND,,c,9.1
DALTON,58_0,0,PIME,8.5,75,IND,,c,6.1
DALTON,58_0,0,PIME,9.6,40,IND,,c,8.2
DALTON,58_0,0,PIME,4.04,80,IND,,c,4.6
DALTON,58_0,0,PIME,14.7,75,IND,,c,9.1
DALTON,58_0,0,PIME,11.8,50,IND,,c,6.1
DALTON,58_0,0,PIME,23.8,70,IND,,c,13.7
DALTON,58_0,0,SALIX,1.75,25,IND,,d,3
DALTON,58_0,0,SALIX,1.91,0,IND,,d,3
DALTON,58_0,0,BENE,14,0,IND,,d,10.7
DALTON,58_0,0,PIME,6.7,50,IND,,c,7.6
DALTON,58_0,0,PIME,10,75,IND,,c,7.6
DALTON,58_0,0,PIME,11.7,50,IND,,c,9.1
DALTON,58_0,0,PIME,10.2,25,IND,,c,9.1
DALTON,58_0,0,SALIX,4.85,50,IND,,d,3.7
DALTON,58_0,0,PIME,1.19,60,IND,,c,10.7
DALTON,58_0,0,PIME,13.4,75,IND,,c,9.1
DALTON,58_0,0,PIME,3.25,90,IND,,c,3.7
DALTON,58_0,0,PIME,10.6,80,IND,,c,9.1
DALTON,58_0,0,PIME,13.5,35,IND,,c,9.1
DALTON,58_0,0,BENE,13.4,20,IND,,d,12.2
DALTON,58_0,0,SALIX,1.12,20,IND,,d,3
DALTON,58_0,0,SALIX,5.79,0,IND,,d,6.1
DALTON,44_0,0,PIME,0.48,100,IND,,c,0.4
DALTON,44_0,0,PIME,0.33,100,IND,,c,0.2
DALTON,44_0,0,PIME,0.56,100,IND,,c,0.4
DALTON,44_0,0,PIME,0.41,100,IND,,c,0.3
DALTON,44_0,0,PIME,0.33,100,IND,,c,0.1
DALTON,44_0,0,PIME,0.23,100,IND,,c,0.1
DALTON,44_0,0,PIME,2.87,50,IND,,c,3.7
DALTON,44_0,0,PIME,4.52,25,IND,,c,4
DALTON,44_0,0,PIME,1.98,25,IND,,c,2.7
DALTON,44_0,0,PIME,2.24,10,IND,,c,3.7
DALTON,44_0,0,PIME,5.08,75,IND,,c,7.6
DALTON,44_0,0,PIME,1.98,20,IND,,c,2.4
DALTON,44_0,0,PIME,6.2,15,IND,,c,7.6
DALTON,44_0,0,PIME,6.76,30,IND,,c,7.6
DALTON,44_0,0,PIME,6.58,35,IND,,c,7.6
DALTON,44_0,0,PIME,2.24,75,IND,,c,3
DALTON,44_0,0,PIME,6.05,50,IND,,c,7.6
DALTON,44_0,0,PIME,2.77,90,IND,,c,6.1
DALTON,44_0,0,PIME,4.29,75,IND,,c,6.7
DALTON,44_0,0,PIME,6.91,25,IND,,c,9.1
DALTON,44_0,0,PIME,6.12,50,IND,,c,7.6
DALTON,44_0,0,PIME,5.16,50,IND,,c,7.6
DALTON,44_0,0,PIME,2.77,50,IND,,c,4.6
DALTON,44_0,0,PIME,3.58,20,IND,,c,4.6
DALTON,44_0,0,PIME,6.91,90,IND,,c,9.1
DALTON,44_0,0,PIME,7.32,80,IND,,c,9.1
DALTON,44_0,0,PIME,5.41,25,IND,,c,7.6
DALTON,44_0,0,SALIX,0.33,75,IND,,d,0.2
DALTON,44_0,0,SALIX,1.98,0,CLUMP,START,d,2.7
DALTON,44_0,0,SALIX,1.98,0,CLUMP,,d,1.1
DALTON,44_0,0,SALIX,0.71,0,CLUMP,END,d,1.4
DALTON,44_0,0,SALIX,3.66,50,IND,,d,3
DALTON,44_0,0,SALIX,1.27,0,IND,,d,1.5
DALTON,44_0,0,SALIX,8.6,90,IND,,d,7.6
DALTON,44_0,0,BENE,12.8,100,IND,,d,10.7
DALTON,44_0,0,PIME,8.3,50,IND,,c,9.1
DALTON,44_0,0,PIME,2.95,90,IND,,c,3.7
DALTON,44_0,0,PIME,9.1,75,IND,,c,9.1
DALTON,44_0,0,PIME,6.4,50,IND,,c,6.7
DALTON,44_0,0,PIME,5,50,IND,,c,6.7
DALTON,44_0,0,PIME,5.3,75,IND,,c,6.7
DALTON,44_0,0,PIME,6.9,90,IND,,c,9.1
DALTON,44_0,0,PIME,7.8,75,IND,,c,10.7
DALTON,44_0,0,PIME,1.98,25,IND,,c,2.7
DALTON,44_0,0,PIME,7.39,80,IND,,c,10.7
DALTON,44_0,0,PIME,5.64,50,IND,,c,7.6
DALTON,44_0,0,PIME,4.04,70,IND,,c,6.1
DALTON,44_0,0,PIME,1.27,50,IND,,c,2.4
DALTON,44_0,0,PIME,2.77,30,IND,,c,4.6
DALTON,44_0,0,PIME,2.39,80,IND,,c,5.5
DALTON,44_0,0,PIME,6.8,75,IND,,c,9.1
DALTON,44_0,0,PIME,7.3,90,IND,,c,9.1
DALTON,44_0,0,PIME,2.54,20,IND,,c,3.7
DALTON,44_0,0,PIME,6.5,90,IND,,c,7.6
DALTON,44_0,0,PIME,10,60,IND,,c,10.7
DALTON,44_0,0,PIME,8.4,50,IND,,c,9.1
DALTON,44_0,0,PIME,10,50,IND,,c,9.1
DALTON,44_0,0,PIME,7.7,60,IND,,c,10.7
DALTON,44_0,0,PIME,11.4,60,IND,,c,10.7
DALTON,44_0,0,PIME,8.3,75,IND,,c,9.1
DALTON,44_0,0,PIME,8,50,IND,,c,9.1
DALTON,44_0,0,PIME,7.2,25,IND,,c,9.1
DALTON,44_0,0,PIME,9.4,50,IND,,c,9.1
DALTON,44_0,0,PIME,9.4,95,IND,,c,9.1
DALTON,44_0,0,PIME,7.4,25,IND,,c,9.1
DALTON,44_0,0,PIME,9,50,IND,,c,9.1
DALTON,44_0,0,PIME,8.6,25,IND,,c,9.1
DALTON,44_0,0,PIME,9.3,75,IND,,c,10.7
DALTON,44_0,0,PIME,8,50,IND,,c,10.7
DALTON,44_0,0,PIME,6.8,50,IND,,c,9.1
DALTON,44_0,0,PIME,9.9,75,IND,,c,10.7
DALTON,44_0,0,PIME,1.27,75,IND,,c,2.4
DALTON,44_0,0,PIME,1.42,50,IND,,c,2.7
DALTON,44_0,0,PIME,1.5,50,IND,,c,2.7
DALTON,44_0,0,PIME,8.33,50,IND,,c,10.7
DALTON,44_0,0,PIME,6.83,20,IND,,c,10.7
DALTON,44_0,0,PIME,5.94,15,IND,,c,6.1
DALTON,44_0,0,PIME,6.91,45,IND,,c,10.7
DALTON,44_0,0,PIME,4.37,10,IND,,c,3.7
DALTON,44_0,0,PIME,5.87,15,IND,,c,7.6
DALTON,44_0,0,PIME,5.94,70,IND,,c,10.7
DALTON,44_0,0,PIME,7.62,70,IND,,c,12.2
DALTON,44_0,0,PIME,4.44,90,IND,,c,6.1
DALTON,44_0,0,PIME,4.22,90,IND,,c,6.1
DALTON,44_0,0,PIME,1.5,75,IND,,c,2.7
DALTON,44_0,0,PIME,2.69,30,IND,,c,1.8
DALTON,44_0,0,PIME,1.27,50,IND,,c,1.8
DALTON,44_0,0,PIME,0.97,50,IND,,c,1.5
DALTON,39_2,2,BENE,1.27,90,IND,,d,2.4
DALTON,39_2,2,BENE,1.35,75,CLUMP,START,d,2.4
DALTON,39_2,2,BENE,1.12,90,CLUMP,END,d,2.4
DALTON,39_2,2,BENE,1.6,100,CLUMP,START,d,3.7
DALTON,39_2,2,BENE,2.46,95,CLUMP,END,d,4.6
DALTON,39_2,2,BENE,1.35,80,IND,,d,2.7
DALTON,39_2,2,BENE,0.23,95,IND,,d,1.7
DALTON,39_2,2,BENE,2.06,95,IND,,d,3.7
DALTON,39_2,2,BENE,1.91,90,CLUMP,START,d,3.7
DALTON,39_2,2,BENE,1.42,60,CLUMP,END,d,3
DALTON,39_2,2,BENE,2.95,90,CLUMP,START,d,3.7
DALTON,39_2,2,BENE,4.29,95,CLUMP,END,d,3.7
DALTON,39_2,2,BENE,3.33,80,CLUMP,START,d,3
DALTON,39_2,2,BENE,3.17,75,CLUMP,END,d,3
DALTON,39_2,2,SALIX,0.33,50,CLUMP,START,d,1.5
DALTON,39_2,2,SALIX,0.56,50,CLUMP,,d,1.8
DALTON,39_2,2,SALIX,0.33,50,CLUMP,END,d,1.5
DALTON,39_2,2,BENE,2.46,80,CLUMP,START,d,3
DALTON,39_2,2,BENE,3.1,95,CLUMP,END,d,3
DALTON,39_2,2,BENE,3.51,75,CLUMP,START,d,4.6
DALTON,39_2,2,BENE,4.14,0,CLUMP,END,d,1.8
DALTON,39_2,2,SALIX,0.56,75,CLUMP,START,d,1.5
DALTON,39_2,2,SALIX,0.33,25,CLUMP,,d,1.4
DALTON,39_2,2,SALIX,1.04,70,CLUMP,,d,2.3
DALTON,39_2,2,SALIX,0.41,70,CLUMP,END,d,2.7
DALTON,39_2,2,BENE,0.97,60,IND,,d,2.7
DALTON,39_2,2,SALIX,0.86,40,IND,,d,3
DALTON,39_2,2,BENE,5.08,0,IND,,d,2.4
DALTON,39_2,2,ALCR,0.71,90,CLUMP,START,d,2
DALTON,39_2,2,ALCR,0.86,80,CLUMP,,d,2.1
DALTON,39_2,2,ALCR,0.56,90,CLUMP,END,d,2.1
DALTON,39_2,2,ALCR,3.33,90,IND,,d,3
DALTON,39_2,2,ALCR,1.27,0,CLUMP,START,d,2.1
DALTON,39_2,2,ALCR,2.31,100,CLUMP,,d,3
DALTON,39_2,2,ALCR,2.62,90,CLUMP,,d,3
DALTON,39_2,2,ALCR,2.62,95,CLUMP,,d,3
DALTON,39_2,2,ALCR,2.13,75,CLUMP,END,d,3
DALTON,39_2,2,ALCR,1.75,90,CLUMP,START,d,3
DALTON,39_2,2,ALCR,0.15,40,CLUMP,,d,1.4
DALTON,39_2,2,ALCR,0.33,50,CLUMP,END,d,1.5
DALTON,39_2,2,ALCR,2.54,90,CLUMP,START,d,3.7
DALTON,39_2,2,ALCR,1.91,90,CLUMP,END,d,2.7
DALTON,39_2,2,ALCR,1.35,75,CLUMP,START,d,1.8
DALTON,39_2,2,ALCR,1.12,90,CLUMP,,d,2.4
DALTON,39_2,2,ALCR,0.86,50,CLUMP,,d,1.5
DALTON,39_2,2,ALCR,0.41,75,CLUMP,,d,1.8
DALTON,39_2,2,ALCR,1.12,95,CLUMP,,d,2
DALTON,39_2,2,ALCR,1.42,75,CLUMP,END,d,2.4
DALTON,39_2,2,SALIX,1.12,95,CLUMP,START,d,2.7
DALTON,39_2,2,SALIX,0.86,75,CLUMP,,d,2.1
DALTON,39_2,2,SALIX,0.41,5,CLUMP,END,d,1.5
DALTON,39_2,2,SALIX,0.56,95,CLUMP,START,d,1.5
DALTON,39_2,2,SALIX,0.71,100,CLUMP,,d,1.8
DALTON,39_2,2,SALIX,0.71,95,CLUMP,,d,2.1
DALTON,39_2,2,SALIX,0.48,10,CLUMP,END,d,1.4
DALTON,39_2,2,SALIX,1.42,50,IND,,d,2.4
DALTON,39_2,2,BENE,1.35,100,IND,,d,2.7
DALTON,39_2,2,BENE,2.13,90,CLUMP,START,d,3.7
DALTON,39_2,2,BENE,0.23,80,CLUMP,,d,1.8
DALTON,39_2,2,BENE,0.33,60,CLUMP,,d,1.8
DALTON,39_2,2,BENE,1.83,85,CLUMP,END,d,3.7
DALTON,39_2,2,BENE,1.19,90,IND,,d,2.7
DALTON,39_2,2,BENE,0.64,50,IND,,d,1.8
DALTON,39_2,2,BENE,1.98,60,CLUMP,START,d,3.7
DALTON,39_2,2,BENE,0.15,0,CLUMP,END,d,1.8
DALTON,39_2,2,BENE,1.5,90,IND,,d,2.4
DALTON,39_2,2,BENE,0.41,95,IND,,d,1.8
DALTON,39_2,2,SALIX,0.86,25,CLUMP,START,d,2.7
DALTON,39_2,2,SALIX,0.97,40,CLUMP,END,d,1.8
DALTON,39_2,2,SALIX,0.71,50,CLUMP,START,d,2
DALTON,39_2,2,SALIX,0.86,50,CLUMP,,d,1.5
DALTON,39_2,2,SALIX,0.97,50,CLUMP,,d,1.8
DALTON,39_2,2,SALIX,0.71,75,CLUMP,,d,1.8
DALTON,39_2,2,SALIX,1.27,80,CLUMP,,d,2.1
DALTON,39_2,2,SALIX,1.35,80,CLUMP,,d,2.1
DALTON,39_2,2,SALIX,1.04,50,CLUMP,END,d,1.5
DALTON,39_2,2,BENE,0.97,50,IND,,d,2.1
DALTON,39_2,2,BENE,1.12,85,IND,,d,1.8
DALTON,39_2,2,BENE,1.12,100,IND,,d,2.7
DALTON,39_2,2,BENE,1.27,100,IND,,d,2.7
DALTON,39_2,2,BENE,1.42,70,IND,,d,3.7
DALTON,39_2,2,BENE,2.46,95,CLUMP,START,d,3.7
DALTON,39_2,2,BENE,1.19,95,CLUMP,,d,1.7
DALTON,39_2,2,BENE,1.27,75,CLUMP,END,d,2.1
DALTON,39_2,2,BENE,1.68,100,IND,,d,0.6
DALTON,39_2,2,BENE,1.19,95,IND,,d,2.7
DALTON,39_2,2,SALIX,1.98,75,IND,,d,3.7
DALTON,39_2,2,SALIX,0.41,25,IND,,d,1.5
DALTON,39_2,2,BENE,1.04,90,IND,,d,2.4
DALTON,39_2,2,BENE,1.19,80,CLUMP,,d,3.7
DALTON,39_2,2,BENE,1.19,80,CLUMP,,d,3
DALTON,39_2,2,SALIX,2.46,90,IND,,d,1.8
DALTON,39_2,2,BENE,1.12,100,IND,,d,2.7
DALTON,39_2,2,BENE,1.35,75,IND,,d,2.4
DALTON,57_2,2,SALIX,0.64,50,IND,,d,0.3
DALTON,57_2,2,SALIX,0.79,5,CLUMP,,d,0.3
DALTON,57_2,2,SALIX,0.23,10,CLUMP,,d,0.2
DALTON,57_2,2,SALIX,1.42,10,IND,,d,0.2
DALTON,57_2,2,SALIX,0.41,50,IND,,d,0.2
DALTON,57_2,2,SALIX,0.33,25,CLUMP,,d,0.2
DALTON,57_2,2,SALIX,0.23,0,CLUMP,,d,0.1
DALTON,57_2,2,SALIX,0.56,10,IND,,d,0.3
DALTON,57_2,2,BENE,0.23,100,IND,,d,0.1
DALTON,57_2,2,PIME,0.48,100,IND,,c,0.2
DALTON,57_2,2,PIME,0.48,100,IND,,c,0.2
DALTON,57_2,2,BENE,1.42,50,IND,,d,0.8
DALTON,57_2,2,BENE,1.68,10,IND,,d,0.8
DALTON,57_2,2,BENE,0.48,50,IND,,d,0.3
DALTON,57_2,2,BENE,2.31,95,IND,,d,3.7
DALTON,57_2,2,BENE,0.56,0,IND,,d,0.1
DALTON,57_2,2,BENE,3.17,95,IND,,d,4.3
DALTON,57_2,2,BENE,2.06,80,IND,,d,3
DALTON,57_2,2,BENE,0.86,10,IND,,d,0.1
DALTON,57_2,2,BENE,1.83,90,IND,,d,3
DALTON,57_2,2,BENE,1.12,40,IND,,d,0.6
DALTON,57_2,2,BENE,1.83,90,IND,,d,3.7
DALTON,57_2,2,BENE,1.68,40,IND,,d,0.9
DALTON,57_2,2,BENE,1.27,60,IND,,d,3
DALTON,57_2,2,BENE,0.86,75,IND,,d,0.3
DALTON,57_2,2,BENE,1.42,75,IND,,d,0.9
DALTON,57_2,2,BENE,2.69,85,IND,,d,4.6
DALTON,57_2,2,BENE,2.87,90,IND,,d,4.6
DALTON,57_2,2,BENE,1.6,75,IND,,d,1.1
DALTON,57_2,2,BENE,2.06,50,CLUMP,START,d,1.2
DALTON,57_2,2,BENE,0.79,0,CLUMP,END,d,0.9
DALTON,57_2,2,BENE,2.13,90,IND,,d,3
DALTON,57_2,2,BENE,1.83,90,CLUMP,START,d,2.4
DALTON,57_2,2,BENE,4.44,90,CLUMP,END,d,6.1
DALTON,57_2,2,BENE,1.75,50,IND,,d,3
DALTON,57_2,2,BENE,1.04,75,CLUMP,START,d,0.8
DALTON,57_2,2,BENE,2.69,50,CLUMP,END,d,1.1
DALTON,57_2,2,BENE,1.98,95,IND,,d,3.7
DALTON,57_2,2,BENE,2.54,90,IND,,d,4.6
DALTON,57_2,2,BENE,3.17,75,IND,,d,2.6
DALTON,57_2,2,BENE,3.17,80,IND,,d,4.6
DALTON,57_2,2,BENE,2.87,75,IND,,d,1.1
DALTON,57_2,2,BENE,2.31,25,IND,,d,1.2
DALTON,57_2,2,SALIX,0.86,5,CLUMP,START,d,0.5
DALTON,57_2,2,SALIX,1.04,25,CLUMP,END,d,0.6
DALTON,57_2,2,SALIX,1.35,7,IND,,d,0.8
DALTON,57_2,2,SALIX,0.79,25,IND,,d,0.2
DALTON,57_2,2,SALIX,0.86,25,CLUMP,START,d,0.5
DALTON,57_2,2,SALIX,0.41,0,CLUMP,,d,0.3
DALTON,57_2,2,SALIX,0.33,25,CLUMP,,d,0.1
DALTON,57_2,2,SALIX,0.71,50,CLUMP,END,d,0.4
DALTON,57_2,2,SALIX,0.64,25,IND,,d,0.3
DALTON,57_2,2,SALIX,0.97,50,CLUMP,START,d,0.8
DALTON,57_2,2,SALIX,0.48,50,CLUMP,END,d,0.3
DALTON,57_2,2,SALIX,0.48,90,IND,,d,0.2
DALTON,57_2,2,SALIX,0.41,50,IND,,d,0.1
DALTON,57_2,2,PIME,0.56,80,IND,,c,0.2
DALTON,57_2,2,SALIX,0.79,25,IND,,d,0.3
DALTON,57_2,2,PIME,0.71,100,IND,,c,0.3
DALTON,57_2,2,SALIX,0.79,25,IND,,d,0.2
DALTON,57_2,2,PIME,0.33,80,IND,,c,0.1
DALTON,57_2,2,SALIX,0.71,20,IND,,d,0.3
DALTON,57_2,2,SALIX,0.56,25,IND,,d,0.3
DALTON,57_2,2,SALIX,0.48,25,IND,,d,0.3
DALTON,57_2,2,SALIX,0.15,100,CLUMP,START,d,0.3
DALTON,57_2,2,SALIX,0.33,90,CLUMP,END,d,0.3
DALTON,57_2,2,SALIX,0.86,50,CLUMP,START,d,0.6
DALTON,57_2,2,SALIX,0.97,50,CLUMP,,d,0.6
DALTON,57_2,2,SALIX,0.23,25,CLUMP,END,d,0.3
DALTON,57_2,2,SALIX,0.79,50,IND,,d,0.9
DALTON,57_2,2,SALIX,0.41,50,CLUMP,START,d,0.2
DALTON,57_2,2,SALIX,0.56,25,CLUMP,END,d,0.4
DALTON,57_2,2,SALIX,0.64,25,IND,,d,0.3
DALTON,57_2,2,BENE,1.83,50,IND,,d,0.9
DALTON,57_2,2,BENE,0.97,0,IND,,d,0.5
DALTON,57_2,2,SALIX,0.71,50,IND,,d,0.3
DALTON,57_2,2,SALIX,0.56,10,IND,,d,0.6
DALTON,57_2,2,SALIX,0.86,25,IND,,d,0.8
DALTON,57_2,2,SALIX,0.79,50,IND,,d,0.3
DALTON,57_2,2,SALIX,0.56,50,IND,,d,0.2
DALTON,57_2,2,SALIX,0.64,50,CLUMP,START,d,0.4
DALTON,57_2,2,SALIX,0.64,75,CLUMP,END,d,0.3
DALTON,57_2,2,PIME,0.41,100,IND,,c,0.1
DALTON,57_2,2,SALIX,0.64,0,IND,,d,0.6
DALTON,57_2,2,SALIX,0.33,75,IND,,d,0.2
DALTON,57_2,2,SALIX,1.83,10,IND,,d,0.8
DALTON,57_2,2,PIME,0.48,100,IND,,c,0.2
DALTON,57_2,2,PIME,0.33,80,IND,,c,0.1
DALTON,57_2,2,SALIX,0.56,25,IND,,d,0.1
DALTON,57_2,2,SALIX,0.41,0,CLUMP,START,d,0.3
DALTON,57_2,2,SALIX,0.56,25,CLUMP,END,d,0.2
DALTON,57_2,2,PIME,0.71,100,IND,,c,0.2
DALTON,57_2,2,PIME,0.15,100,IND,,c,0.1
DALTON,57_2,2,SALIX,1.42,25,IND,,d,0.9
DALTON,57_2,2,SALIX,0.64,50,IND,,d,0.4
DALTON,57_2,2,BENE,1.98,90,IND,,d,3.7
DALTON,57_2,2,BENE,3.51,85,IND,,d,6.1
DALTON,57_2,2,BENE,1.12,75,IND,,d,2.4
DALTON,57_2,2,SALIX,1.5,50,CLUMP,START,d,1.1
DALTON,57_2,2,SALIX,0.48,50,CLUMP,,d,0.2
DALTON,57_2,2,SALIX,0.48,50,CLUMP,END,d,0.2
DALTON,57_2,2,BENE,2.87,90,IND,,d,4.6
DALTON,57_2,2,BENE,2.06,75,IND,,d,1.1
DALTON,57_2,2,BENE,2.62,80,IND,,d,4.6
DALTON,57_2,2,BENE,1.12,25,IND,,d,2.4
DALTON,57_2,2,BENE,0.64,0,IND,,d,0.4
DALTON,57_2,2,BENE,2.87,60,IND,,d,4.6
DALTON,57_2,2,BENE,1.91,50,IND,,d,0.9
DALTON,57_2,2,BENE,1.6,60,IND,,d,3.7
DALTON,57_2,2,BENE,2.13,50,IND,,d,0.8
DALTON,57_2,2,BENE,1.19,80,IND,,d,2.4
DALTON,57_2,2,BENE,1.6,50,IND,,d,0.5
DALTON,57_2,2,BENE,2.87,90,IND,,d,3.7
DALTON,57_2,2,BENE,2.87,90,IND,,d,4.6
DALTON,57_2,2,BENE,1.91,95,IND,,d,3
DALTON,57_2,2,BENE,1.6,90,IND,,d,3
DALTON,57_2,2,BENE,2.77,85,IND,,d,4.6
DALTON,57_2,2,BENE,2.13,90,IND,,d,3
DALTON,57_2,2,BENE,1.68,90,IND,,d,2.7
DALTON,57_2,2,BENE,1.19,15,IND,,d,2.4
DALTON,57_2,2,BENE,1.98,50,IND,,d,2.3
DALTON,57_2,2,BENE,1.5,70,IND,,d,3
DALTON,57_2,2,BENE,3.02,80,IND,,d,4.6
DALTON,57_2,2,BENE,2.87,95,IND,,d,4.6
DALTON,57_2,2,BENE,2.06,90,IND,,d,3.7
DALTON,57_2,2,BENE,1.91,25,IND,,d,3
DALTON,57_2,2,SALIX,0.56,10,IND,,d,0.2
DALTON,57_2,2,SALIX,0.33,50,IND,,d,0.2
DALTON,57_2,2,SALIX,0.64,75,IND,,d,0.4
